invoice_id,account_id,invoice_date,amount_usd,discount_pct,days_to_pay
INV-ACC-1215-202403,ACC-1215,2024-03-27,5144.8,0.1208,10
INV-ACC-1215-202404,ACC-1215,2024-04-28,4992.7,0.0441,5
INV-ACC-1215-202405,ACC-1215,2024-05-27,4981.08,0.0111,18
INV-ACC-1215-202406,ACC-1215,2024-06-24,4912.99,0.1255,3
INV-ACC-1215-202407,ACC-1215,2024-07-25,4876.48,0.1552,30
INV-ACC-1215-202408,ACC-1215,2024-08-26,4910.65,0.0429,24
INV-ACC-1215-202409,ACC-1215,2024-09-22,5289.64,0.1325,6
INV-ACC-1215-202410,ACC-1215,2024-10-25,4969.41,0.1191,3
INV-ACC-1215-202411,ACC-1215,2024-11-25,4868.75,0.0857,31
INV-ACC-1215-202412,ACC-1215,2024-12-25,4999.48,0.1385,3
INV-ACC-1215-202501,ACC-1215,2025-01-25,5057.02,0.0612,33
INV-ACC-1215-202502,ACC-1215,2025-02-28,5174.4,0.0245,28
INV-ACC-1215-202503,ACC-1215,2025-03-23,4821.94,0.0346,21
INV-ACC-1215-202504,ACC-1215,2025-04-24,5172.34,0.0638,17
INV-ACC-1215-202505,ACC-1215,2025-05-23,5082.49,0.0323,11
INV-ACC-1215-202506,ACC-1215,2025-06-25,5094.08,0.0464,30
INV-ACC-1215-202507,ACC-1215,2025-07-24,5721.39,0.0417,22
INV-ACC-1215-202508,ACC-1215,2025-08-23,5467.29,0.0501,5
INV-ACC-1215-202509,ACC-1215,2025-09-27,6122.06,0.0487,5
INV-ACC-1215-202510,ACC-1215,2025-10-23,6397.64,0.1185,5
INV-ACC-1215-202511,ACC-1215,2025-11-23,6588.96,0.0313,8
INV-ACC-1215-202512,ACC-1215,2025-12-23,6431.58,0.0755,14
INV-ACC-1216-202506,ACC-1216,2025-06-22,36533.99,0.0967,19
INV-ACC-1216-202507,ACC-1216,2025-07-24,39367.11,0.1147,14
INV-ACC-1216-202508,ACC-1216,2025-08-26,43937.8,0.1191,10
INV-ACC-1216-202509,ACC-1216,2025-09-26,45920.22,0.0536,18
INV-ACC-1216-202510,ACC-1216,2025-10-26,45911.87,0.1059,14
INV-ACC-1216-202511,ACC-1216,2025-11-23,50829.15,0.0321,20
INV-ACC-1216-202512,ACC-1216,2025-12-24,51870.45,0.0141,24
INV-ACC-1217-202508,ACC-1217,2025-08-25,19686.92,0.0288,22
INV-ACC-1217-202509,ACC-1217,2025-09-28,21755.0,0.0559,4
INV-ACC-1217-202510,ACC-1217,2025-10-24,21737.58,0.1289,20
INV-ACC-1217-202511,ACC-1217,2025-11-26,20917.21,0.0306,31
INV-ACC-1217-202512,ACC-1217,2025-12-28,21798.06,0.155,24
INV-ACC-1218-202403,ACC-1218,2024-03-26,3114.41,0.0596,33
INV-ACC-1218-202404,ACC-1218,2024-04-24,2943.45,0.0748,32
INV-ACC-1218-202405,ACC-1218,2024-05-28,3345.21,0.0559,33
INV-ACC-1218-202406,ACC-1218,2024-06-25,3267.41,0.02,28
INV-ACC-1218-202407,ACC-1218,2024-07-22,3329.66,0.0572,11
INV-ACC-1218-202408,ACC-1218,2024-08-26,3807.18,0.1445,19
INV-ACC-1218-202409,ACC-1218,2024-09-24,3943.16,0.1348,33
INV-ACC-1218-202410,ACC-1218,2024-10-22,3794.51,0.0537,12
INV-ACC-1218-202411,ACC-1218,2024-11-24,3790.42,0.0494,30
INV-ACC-1218-202412,ACC-1218,2024-12-28,3855.89,0.012,23
INV-ACC-1218-202501,ACC-1218,2025-01-22,4078.57,0.0742,6
INV-ACC-1218-202502,ACC-1218,2025-02-22,4125.61,0.0703,20
INV-ACC-1218-202503,ACC-1218,2025-03-23,3858.51,0.1547,9
INV-ACC-1218-202504,ACC-1218,2025-04-23,4088.16,0.094,8
INV-ACC-1218-202505,ACC-1218,2025-05-23,3839.29,0.0964,4
INV-ACC-1218-202506,ACC-1218,2025-06-24,3930.84,0.1107,6
INV-ACC-1218-202507,ACC-1218,2025-07-22,4420.28,0.0634,15
INV-ACC-1218-202508,ACC-1218,2025-08-26,4626.56,0.0533,18
INV-ACC-1218-202509,ACC-1218,2025-09-24,4715.63,0.0787,18
INV-ACC-1218-202510,ACC-1218,2025-10-22,4805.68,0.0167,4
INV-ACC-1218-202511,ACC-1218,2025-11-26,4472.49,0.0493,27
INV-ACC-1218-202512,ACC-1218,2025-12-22,4733.08,0.0404,11
INV-ACC-1219-202410,ACC-1219,2024-10-25,19060.85,0.0784,17
INV-ACC-1219-202411,ACC-1219,2024-11-27,18541.02,0.1251,21
INV-ACC-1219-202412,ACC-1219,2024-12-22,17332.02,0.1454,14
INV-ACC-1219-202501,ACC-1219,2025-01-25,18185.83,0.1535,30
INV-ACC-1219-202502,ACC-1219,2025-02-22,17431.8,0.1322,22
INV-ACC-1219-202503,ACC-1219,2025-03-23,17885.82,0.1376,23
INV-ACC-1219-202504,ACC-1219,2025-04-22,17807.17,0.1429,26
INV-ACC-1219-202505,ACC-1219,2025-05-23,18501.58,0.1421,13
INV-ACC-1219-202506,ACC-1219,2025-06-24,17885.89,0.0439,23
INV-ACC-1219-202507,ACC-1219,2025-07-24,19625.51,0.0646,21
INV-ACC-1219-202508,ACC-1219,2025-08-23,22009.77,0.0245,15
INV-ACC-1219-202509,ACC-1219,2025-09-24,21937.79,0.101,7
INV-ACC-1219-202510,ACC-1219,2025-10-25,23334.65,0.0902,17
INV-ACC-1219-202511,ACC-1219,2025-11-24,24419.13,0.1578,17
INV-ACC-1219-202512,ACC-1219,2025-12-27,25694.04,0.1165,27
INV-ACC-1220-202404,ACC-1220,2024-04-24,14450.33,0.0998,24
INV-ACC-1220-202405,ACC-1220,2024-05-24,14406.56,0.0565,5
INV-ACC-1220-202406,ACC-1220,2024-06-27,14330.44,0.0371,33
INV-ACC-1220-202407,ACC-1220,2024-07-24,14611.03,0.0586,23
INV-ACC-1220-202408,ACC-1220,2024-08-24,13194.64,0.0153,11
INV-ACC-1220-202409,ACC-1220,2024-09-22,13151.31,0.0913,6
INV-ACC-1220-202410,ACC-1220,2024-10-22,12331.92,0.1486,3
INV-ACC-1220-202411,ACC-1220,2024-11-25,12065.67,0.1503,29
INV-ACC-1220-202412,ACC-1220,2024-12-24,11952.2,0.0536,27
INV-ACC-1220-202501,ACC-1220,2025-01-28,10373.92,0.1383,15
INV-ACC-1220-202502,ACC-1220,2025-02-28,10373.9,0.0173,28
INV-ACC-1220-202503,ACC-1220,2025-03-28,10690.11,0.0632,5
INV-ACC-1220-202504,ACC-1220,2025-04-27,10184.41,0.028,25
INV-ACC-1220-202505,ACC-1220,2025-05-27,9682.5,0.1388,22
INV-ACC-1220-202506,ACC-1220,2025-06-26,9517.38,0.1219,16
INV-ACC-1220-202507,ACC-1220,2025-07-23,9814.88,0.1102,5
INV-ACC-1220-202508,ACC-1220,2025-08-27,9482.85,0.1111,13
INV-ACC-1220-202509,ACC-1220,2025-09-26,9802.74,0.0901,21
INV-ACC-1220-202510,ACC-1220,2025-10-22,9215.25,0.0669,23
INV-ACC-1220-202511,ACC-1220,2025-11-24,9757.67,0.1141,25
INV-ACC-1220-202512,ACC-1220,2025-12-23,8976.04,0.1518,32
INV-ACC-1221-202505,ACC-1221,2025-05-25,2139.44,0.1473,27
INV-ACC-1221-202506,ACC-1221,2025-06-28,2265.96,0.1173,12
INV-ACC-1221-202507,ACC-1221,2025-07-24,2301.21,0.0719,29
INV-ACC-1221-202508,ACC-1221,2025-08-27,2436.89,0.0233,21
INV-ACC-1221-202509,ACC-1221,2025-09-27,2559.32,0.0282,23
INV-ACC-1221-202510,ACC-1221,2025-10-28,2557.13,0.1595,13
INV-ACC-1221-202511,ACC-1221,2025-11-28,2740.38,0.1284,29
INV-ACC-1221-202512,ACC-1221,2025-12-28,2838.12,0.1541,32
INV-ACC-1222-202504,ACC-1222,2025-04-24,39013.92,0.0189,9
INV-ACC-1222-202505,ACC-1222,2025-05-28,40187.26,0.0461,18
INV-ACC-1222-202506,ACC-1222,2025-06-24,45745.32,0.0523,11
INV-ACC-1222-202507,ACC-1222,2025-07-27,44847.82,0.1467,22
INV-ACC-1222-202508,ACC-1222,2025-08-25,47990.46,0.1195,18
INV-ACC-1222-202509,ACC-1222,2025-09-28,51932.36,0.1352,7
INV-ACC-1222-202510,ACC-1222,2025-10-25,54496.34,0.0326,33
INV-ACC-1222-202511,ACC-1222,2025-11-23,57226.03,0.0735,27
INV-ACC-1222-202512,ACC-1222,2025-12-24,67544.4,0.1484,23
INV-ACC-1223-202412,ACC-1223,2024-12-23,14537.94,0.1202,6
INV-ACC-1223-202501,ACC-1223,2025-01-25,15451.67,0.0752,23
INV-ACC-1223-202502,ACC-1223,2025-02-26,14440.71,0.1389,25
INV-ACC-1223-202503,ACC-1223,2025-03-24,15514.22,0.049,30
INV-ACC-1223-202504,ACC-1223,2025-04-22,15234.16,0.0763,6
INV-ACC-1223-202505,ACC-1223,2025-05-23,16171.6,0.1333,26
INV-ACC-1223-202506,ACC-1223,2025-06-27,16709.5,0.1151,11
INV-ACC-1223-202507,ACC-1223,2025-07-28,15264.27,0.1488,22
INV-ACC-1223-202508,ACC-1223,2025-08-22,16771.42,0.0359,14
INV-ACC-1223-202509,ACC-1223,2025-09-28,16533.67,0.1354,16
INV-ACC-1223-202510,ACC-1223,2025-10-26,18427.26,0.0346,16
INV-ACC-1223-202511,ACC-1223,2025-11-25,17689.27,0.0525,3
INV-ACC-1223-202512,ACC-1223,2025-12-24,18433.82,0.0485,30
INV-ACC-1224-202404,ACC-1224,2024-04-28,5018.39,0.0933,4
INV-ACC-1224-202405,ACC-1224,2024-05-26,5213.71,0.0549,18
INV-ACC-1224-202406,ACC-1224,2024-06-24,5548.5,0.063,16
INV-ACC-1224-202407,ACC-1224,2024-07-28,5599.94,0.0872,9
INV-ACC-1224-202408,ACC-1224,2024-08-26,5923.4,0.0773,18
INV-ACC-1224-202409,ACC-1224,2024-09-24,6160.78,0.0562,29
INV-ACC-1224-202410,ACC-1224,2024-10-22,6827.98,0.1311,21
INV-ACC-1224-202411,ACC-1224,2024-11-24,7569.6,0.1245,3
INV-ACC-1224-202412,ACC-1224,2024-12-22,9346.23,0.0751,7
INV-ACC-1224-202501,ACC-1224,2025-01-27,9457.01,0.0894,29
INV-ACC-1224-202502,ACC-1224,2025-02-25,9642.92,0.0382,3
INV-ACC-1224-202503,ACC-1224,2025-03-25,10312.74,0.1184,29
INV-ACC-1224-202504,ACC-1224,2025-04-22,11221.55,0.0264,16
INV-ACC-1224-202505,ACC-1224,2025-05-25,13090.14,0.1313,20
INV-ACC-1224-202506,ACC-1224,2025-06-24,14748.21,0.0533,29
INV-ACC-1224-202507,ACC-1224,2025-07-25,15994.48,0.0414,24
INV-ACC-1224-202508,ACC-1224,2025-08-27,17249.72,0.0132,21
INV-ACC-1224-202509,ACC-1224,2025-09-23,19063.32,0.1587,12
INV-ACC-1224-202510,ACC-1224,2025-10-22,18302.28,0.1138,3
INV-ACC-1224-202511,ACC-1224,2025-11-23,22771.54,0.1203,13
INV-ACC-1224-202512,ACC-1224,2025-12-25,22555.08,0.1455,19
INV-ACC-1225-202401,ACC-1225,2024-01-28,61321.85,0.0945,8
INV-ACC-1225-202402,ACC-1225,2024-02-25,58041.67,0.1356,24
INV-ACC-1225-202403,ACC-1225,2024-03-24,57384.67,0.0752,21
INV-ACC-1225-202404,ACC-1225,2024-04-23,59729.77,0.0406,4
INV-ACC-1225-202405,ACC-1225,2024-05-28,54005.84,0.1186,30
INV-ACC-1225-202406,ACC-1225,2024-06-28,48460.8,0.1342,11
INV-ACC-1225-202407,ACC-1225,2024-07-27,47021.69,0.1005,28
INV-ACC-1225-202408,ACC-1225,2024-08-27,42223.42,0.0584,23
INV-ACC-1225-202409,ACC-1225,2024-09-23,38747.44,0.1328,17
INV-ACC-1225-202410,ACC-1225,2024-10-27,37457.62,0.1022,32
INV-ACC-1225-202411,ACC-1225,2024-11-28,38637.89,0.0348,7
INV-ACC-1225-202412,ACC-1225,2024-12-26,35519.97,0.0438,20
INV-ACC-1225-202501,ACC-1225,2025-01-25,32193.99,0.0214,31
INV-ACC-1225-202502,ACC-1225,2025-02-28,30765.69,0.0639,31
INV-ACC-1226-202407,ACC-1226,2024-07-22,7514.96,0.0102,19
INV-ACC-1226-202408,ACC-1226,2024-08-23,7808.93,0.0903,11
INV-ACC-1226-202409,ACC-1226,2024-09-27,7806.08,0.0995,8
INV-ACC-1226-202410,ACC-1226,2024-10-23,7823.37,0.071,6
INV-ACC-1226-202411,ACC-1226,2024-11-22,8000.12,0.1363,18
INV-ACC-1226-202412,ACC-1226,2024-12-23,7874.57,0.121,33
INV-ACC-1226-202501,ACC-1226,2025-01-22,8173.97,0.0637,5
INV-ACC-1226-202502,ACC-1226,2025-02-26,8151.63,0.0683,32
INV-ACC-1226-202503,ACC-1226,2025-03-25,7947.14,0.041,12
INV-ACC-1226-202504,ACC-1226,2025-04-25,8534.2,0.1412,32
INV-ACC-1226-202505,ACC-1226,2025-05-25,8276.67,0.0287,21
INV-ACC-1226-202506,ACC-1226,2025-06-26,8877.88,0.0138,12
INV-ACC-1226-202507,ACC-1226,2025-07-22,8792.45,0.1518,26
INV-ACC-1226-202508,ACC-1226,2025-08-22,8515.56,0.02,13
INV-ACC-1226-202509,ACC-1226,2025-09-25,8308.19,0.0252,28
INV-ACC-1226-202510,ACC-1226,2025-10-27,8645.44,0.1194,23
INV-ACC-1226-202511,ACC-1226,2025-11-27,9654.04,0.0856,13
INV-ACC-1226-202512,ACC-1226,2025-12-23,9492.51,0.0878,15
INV-ACC-1227-202503,ACC-1227,2025-03-26,1867.99,0.0938,27
INV-ACC-1227-202504,ACC-1227,2025-04-23,1777.01,0.0403,33
INV-ACC-1227-202505,ACC-1227,2025-05-25,2034.3,0.0324,14
INV-ACC-1227-202506,ACC-1227,2025-06-26,2044.48,0.0285,5
INV-ACC-1227-202507,ACC-1227,2025-07-27,2020.91,0.0872,28
INV-ACC-1227-202508,ACC-1227,2025-08-26,2149.84,0.0987,16
INV-ACC-1227-202509,ACC-1227,2025-09-27,2259.35,0.0761,11
INV-ACC-1227-202510,ACC-1227,2025-10-26,2453.25,0.1176,18
INV-ACC-1227-202511,ACC-1227,2025-11-22,2666.1,0.1522,23
INV-ACC-1227-202512,ACC-1227,2025-12-28,2675.0,0.0805,13
INV-ACC-1228-202409,ACC-1228,2024-09-26,67838.13,0.0293,22
INV-ACC-1228-202410,ACC-1228,2024-10-27,64386.44,0.0155,27
INV-ACC-1228-202411,ACC-1228,2024-11-27,64820.81,0.1147,15
INV-ACC-1228-202412,ACC-1228,2024-12-27,64387.28,0.042,29
INV-ACC-1228-202501,ACC-1228,2025-01-28,59081.91,0.1,3
INV-ACC-1228-202502,ACC-1228,2025-02-28,64962.6,0.0773,24
INV-ACC-1228-202503,ACC-1228,2025-03-22,64088.32,0.0352,18
INV-ACC-1228-202504,ACC-1228,2025-04-26,65052.46,0.1507,25
INV-ACC-1228-202505,ACC-1228,2025-05-27,61800.34,0.1295,32
INV-ACC-1228-202506,ACC-1228,2025-06-25,61918.76,0.0902,32
INV-ACC-1228-202507,ACC-1228,2025-07-27,58853.98,0.1572,26
INV-ACC-1228-202508,ACC-1228,2025-08-25,59572.11,0.1542,33
INV-ACC-1228-202509,ACC-1228,2025-09-22,61521.58,0.0545,23
INV-ACC-1228-202510,ACC-1228,2025-10-25,59136.6,0.0401,9
INV-ACC-1228-202511,ACC-1228,2025-11-25,58930.59,0.1229,23
INV-ACC-1228-202512,ACC-1228,2025-12-28,61217.29,0.0694,9
INV-ACC-1229-202403,ACC-1229,2024-03-23,6587.85,0.0629,24
INV-ACC-1229-202404,ACC-1229,2024-04-22,6838.9,0.0248,28
INV-ACC-1229-202405,ACC-1229,2024-05-24,7837.88,0.0523,10
INV-ACC-1229-202406,ACC-1229,2024-06-27,7314.18,0.1088,20
INV-ACC-1229-202407,ACC-1229,2024-07-27,7765.57,0.0338,3
INV-ACC-1229-202408,ACC-1229,2024-08-25,7598.87,0.1203,27
INV-ACC-1229-202409,ACC-1229,2024-09-22,8607.43,0.0331,33
INV-ACC-1229-202410,ACC-1229,2024-10-24,8017.15,0.1061,30
INV-ACC-1229-202411,ACC-1229,2024-11-28,8394.43,0.1367,33
INV-ACC-1229-202412,ACC-1229,2024-12-26,7935.33,0.0579,4
INV-ACC-1229-202501,ACC-1229,2025-01-27,8252.02,0.0475,13
INV-ACC-1229-202502,ACC-1229,2025-02-25,8270.58,0.0696,19
INV-ACC-1229-202503,ACC-1229,2025-03-27,8268.85,0.0107,5
INV-ACC-1229-202504,ACC-1229,2025-04-24,8719.73,0.0635,29
INV-ACC-1229-202505,ACC-1229,2025-05-28,8743.32,0.1382,15
INV-ACC-1229-202506,ACC-1229,2025-06-28,9488.3,0.0389,16
INV-ACC-1229-202507,ACC-1229,2025-07-24,9850.1,0.034,14
INV-ACC-1229-202508,ACC-1229,2025-08-23,10754.94,0.1138,29
INV-ACC-1229-202509,ACC-1229,2025-09-22,10319.83,0.135,24
INV-ACC-1229-202510,ACC-1229,2025-10-28,11094.2,0.0443,14
INV-ACC-1229-202511,ACC-1229,2025-11-22,12122.3,0.1338,22
INV-ACC-1229-202512,ACC-1229,2025-12-23,12193.41,0.0295,13
INV-ACC-1230-202503,ACC-1230,2025-03-27,2446.47,0.0127,28
INV-ACC-1230-202504,ACC-1230,2025-04-24,2496.17,0.0601,30
INV-ACC-1230-202505,ACC-1230,2025-05-25,2488.26,0.0903,27
INV-ACC-1230-202506,ACC-1230,2025-06-25,2706.48,0.1519,11
INV-ACC-1230-202507,ACC-1230,2025-07-26,2581.94,0.1239,14
INV-ACC-1230-202508,ACC-1230,2025-08-26,2690.45,0.1155,22
INV-ACC-1230-202509,ACC-1230,2025-09-23,2591.34,0.0392,18
INV-ACC-1230-202510,ACC-1230,2025-10-28,2557.33,0.1129,9
INV-ACC-1230-202511,ACC-1230,2025-11-23,2654.8,0.0311,28
INV-ACC-1230-202512,ACC-1230,2025-12-28,2742.86,0.0362,18
INV-ACC-1231-202503,ACC-1231,2025-03-22,32296.35,0.0997,21
INV-ACC-1231-202504,ACC-1231,2025-04-22,37897.57,0.0851,14
INV-ACC-1231-202505,ACC-1231,2025-05-26,39780.78,0.1447,10
INV-ACC-1231-202506,ACC-1231,2025-06-27,44153.35,0.0225,6
INV-ACC-1231-202507,ACC-1231,2025-07-24,46042.86,0.0389,16
INV-ACC-1231-202508,ACC-1231,2025-08-27,50598.94,0.0335,27
INV-ACC-1231-202509,ACC-1231,2025-09-23,57890.3,0.1012,7
INV-ACC-1231-202510,ACC-1231,2025-10-24,61470.64,0.0733,22
INV-ACC-1231-202511,ACC-1231,2025-11-23,61455.57,0.0343,5
INV-ACC-1231-202512,ACC-1231,2025-12-26,67388.78,0.0942,26
INV-ACC-1232-202409,ACC-1232,2024-09-22,12512.73,0.1363,14
INV-ACC-1232-202410,ACC-1232,2024-10-25,12182.3,0.0884,11
INV-ACC-1232-202411,ACC-1232,2024-11-27,12504.83,0.1509,19
INV-ACC-1232-202412,ACC-1232,2024-12-27,12744.7,0.0923,10
INV-ACC-1232-202501,ACC-1232,2025-01-26,13879.97,0.0159,17
INV-ACC-1232-202502,ACC-1232,2025-02-23,13862.29,0.1283,25
INV-ACC-1232-202503,ACC-1232,2025-03-28,14797.34,0.0895,23
INV-ACC-1232-202504,ACC-1232,2025-04-27,15604.25,0.0461,24
INV-ACC-1232-202505,ACC-1232,2025-05-24,15898.67,0.128,20
INV-ACC-1232-202506,ACC-1232,2025-06-27,16186.23,0.0566,19
INV-ACC-1232-202507,ACC-1232,2025-07-26,16362.62,0.0975,26
INV-ACC-1232-202508,ACC-1232,2025-08-24,16302.04,0.0689,32
INV-ACC-1232-202509,ACC-1232,2025-09-24,16115.83,0.0841,6
INV-ACC-1232-202510,ACC-1232,2025-10-26,16946.6,0.0515,21
INV-ACC-1232-202511,ACC-1232,2025-11-22,18937.38,0.0361,19
INV-ACC-1232-202512,ACC-1232,2025-12-24,17754.44,0.0974,9
INV-ACC-1233-202504,ACC-1233,2025-04-27,4579.01,0.0605,19
INV-ACC-1233-202505,ACC-1233,2025-05-22,5004.28,0.1326,8
INV-ACC-1233-202506,ACC-1233,2025-06-27,5376.31,0.1362,31
INV-ACC-1233-202507,ACC-1233,2025-07-28,6101.32,0.1166,23
INV-ACC-1233-202508,ACC-1233,2025-08-25,6283.68,0.0294,14
INV-ACC-1233-202509,ACC-1233,2025-09-22,6795.01,0.0833,4
INV-ACC-1233-202510,ACC-1233,2025-10-22,6875.06,0.1451,15
INV-ACC-1233-202511,ACC-1233,2025-11-24,7335.07,0.0925,24
INV-ACC-1233-202512,ACC-1233,2025-12-23,7757.32,0.1133,26
INV-ACC-1234-202502,ACC-1234,2025-02-25,66492.76,0.0197,33
INV-ACC-1234-202503,ACC-1234,2025-03-25,64385.71,0.0192,13
INV-ACC-1234-202504,ACC-1234,2025-04-27,69344.73,0.0614,14
INV-ACC-1234-202505,ACC-1234,2025-05-25,65982.86,0.0422,7
INV-ACC-1234-202506,ACC-1234,2025-06-28,67452.05,0.0866,13
INV-ACC-1234-202507,ACC-1234,2025-07-25,67166.36,0.024,14
INV-ACC-1234-202508,ACC-1234,2025-08-24,73833.76,0.1483,32
INV-ACC-1234-202509,ACC-1234,2025-09-27,71377.17,0.1198,3
INV-ACC-1234-202510,ACC-1234,2025-10-22,74212.42,0.0371,23
INV-ACC-1234-202511,ACC-1234,2025-11-24,71024.01,0.1295,4
INV-ACC-1234-202512,ACC-1234,2025-12-24,80298.35,0.1382,33
INV-ACC-1235-202508,ACC-1235,2025-08-27,13008.25,0.1188,3
INV-ACC-1235-202509,ACC-1235,2025-09-24,13384.59,0.1575,8
INV-ACC-1235-202510,ACC-1235,2025-10-25,13106.76,0.0381,15
INV-ACC-1235-202511,ACC-1235,2025-11-27,12288.25,0.0803,32
INV-ACC-1235-202512,ACC-1235,2025-12-22,11604.01,0.047,9
INV-ACC-1236-202411,ACC-1236,2024-11-22,2211.46,0.154,6
INV-ACC-1236-202412,ACC-1236,2024-12-25,2094.49,0.1573,9
INV-ACC-1236-202501,ACC-1236,2025-01-22,2069.14,0.0129,16
INV-ACC-1236-202502,ACC-1236,2025-02-24,2178.65,0.0907,9
INV-ACC-1236-202503,ACC-1236,2025-03-23,2064.77,0.0985,7
INV-ACC-1236-202504,ACC-1236,2025-04-27,2107.65,0.1074,15
INV-ACC-1236-202505,ACC-1236,2025-05-28,2280.03,0.0774,3
INV-ACC-1236-202506,ACC-1236,2025-06-27,2254.58,0.0817,12
INV-ACC-1236-202507,ACC-1236,2025-07-28,2391.83,0.0555,7
INV-ACC-1236-202508,ACC-1236,2025-08-22,2331.39,0.1275,14
INV-ACC-1236-202509,ACC-1236,2025-09-24,2324.65,0.0814,10
INV-ACC-1236-202510,ACC-1236,2025-10-25,2424.29,0.1504,27
INV-ACC-1236-202511,ACC-1236,2025-11-25,2546.69,0.0587,11
INV-ACC-1236-202512,ACC-1236,2025-12-22,2404.1,0.0152,11
INV-ACC-1237-202411,ACC-1237,2024-11-26,68715.17,0.1073,10
INV-ACC-1237-202412,ACC-1237,2024-12-24,66476.96,0.1348,14
INV-ACC-1237-202501,ACC-1237,2025-01-22,69846.31,0.0409,16
INV-ACC-1237-202502,ACC-1237,2025-02-28,68144.23,0.0994,19
INV-ACC-1237-202503,ACC-1237,2025-03-26,71615.29,0.1182,18
INV-ACC-1237-202504,ACC-1237,2025-04-24,78869.19,0.1244,25
INV-ACC-1237-202505,ACC-1237,2025-05-22,75758.23,0.1073,30
INV-ACC-1237-202506,ACC-1237,2025-06-24,75244.12,0.0953,4
INV-ACC-1237-202507,ACC-1237,2025-07-26,79421.84,0.0832,6
INV-ACC-1237-202508,ACC-1237,2025-08-26,85044.8,0.0144,22
INV-ACC-1237-202509,ACC-1237,2025-09-25,87467.9,0.1485,17
INV-ACC-1237-202510,ACC-1237,2025-10-26,82600.95,0.0778,20
INV-ACC-1237-202511,ACC-1237,2025-11-25,82321.28,0.1567,4
INV-ACC-1237-202512,ACC-1237,2025-12-24,82110.73,0.1118,27
INV-ACC-1238-202503,ACC-1238,2025-03-23,7578.14,0.1473,17
INV-ACC-1238-202504,ACC-1238,2025-04-28,7673.94,0.0641,3
INV-ACC-1238-202505,ACC-1238,2025-05-25,7214.78,0.0198,33
INV-ACC-1238-202506,ACC-1238,2025-06-23,7594.42,0.015,8
INV-ACC-1238-202507,ACC-1238,2025-07-27,7274.57,0.1117,26
INV-ACC-1238-202508,ACC-1238,2025-08-25,7346.64,0.1434,29
INV-ACC-1238-202509,ACC-1238,2025-09-24,7654.32,0.0921,27
INV-ACC-1238-202510,ACC-1238,2025-10-23,8398.64,0.0316,11
INV-ACC-1238-202511,ACC-1238,2025-11-24,8387.08,0.0424,14
INV-ACC-1238-202512,ACC-1238,2025-12-24,7887.45,0.0913,12
INV-ACC-1239-202508,ACC-1239,2025-08-22,4425.65,0.1443,17
INV-ACC-1239-202509,ACC-1239,2025-09-26,4513.85,0.0954,4
INV-ACC-1239-202510,ACC-1239,2025-10-24,4400.61,0.1179,11
INV-ACC-1239-202511,ACC-1239,2025-11-26,4570.22,0.0322,19
INV-ACC-1239-202512,ACC-1239,2025-12-25,4630.16,0.1487,24
INV-ACC-1240-202505,ACC-1240,2025-05-27,39075.28,0.1091,9
INV-ACC-1240-202506,ACC-1240,2025-06-25,42963.03,0.0303,29
INV-ACC-1240-202507,ACC-1240,2025-07-24,41224.45,0.0489,21
INV-ACC-1240-202508,ACC-1240,2025-08-22,47470.1,0.0423,19
INV-ACC-1240-202509,ACC-1240,2025-09-28,45378.95,0.1184,14
INV-ACC-1240-202510,ACC-1240,2025-10-25,50829.52,0.1166,23
INV-ACC-1240-202511,ACC-1240,2025-11-28,50677.6,0.1538,26
INV-ACC-1240-202512,ACC-1240,2025-12-23,53473.14,0.0755,21
INV-ACC-1241-202506,ACC-1241,2025-06-27,11242.96,0.0636,15
INV-ACC-1241-202507,ACC-1241,2025-07-28,10990.16,0.0661,9
INV-ACC-1241-202508,ACC-1241,2025-08-22,11369.93,0.1249,28
INV-ACC-1241-202509,ACC-1241,2025-09-27,13416.98,0.0361,25
INV-ACC-1241-202510,ACC-1241,2025-10-25,13828.27,0.1185,14
INV-ACC-1241-202511,ACC-1241,2025-11-22,13673.21,0.0542,12
INV-ACC-1241-202512,ACC-1241,2025-12-24,15276.21,0.0309,16
INV-ACC-1242-202409,ACC-1242,2024-09-22,4020.82,0.0222,11
INV-ACC-1242-202410,ACC-1242,2024-10-28,4353.5,0.1516,24
INV-ACC-1242-202411,ACC-1242,2024-11-22,4409.42,0.0182,7
INV-ACC-1242-202412,ACC-1242,2024-12-24,4425.33,0.0333,26
INV-ACC-1242-202501,ACC-1242,2025-01-22,4408.06,0.0277,4
INV-ACC-1242-202502,ACC-1242,2025-02-26,4907.45,0.0941,16
INV-ACC-1242-202503,ACC-1242,2025-03-25,5221.37,0.1581,31
INV-ACC-1242-202504,ACC-1242,2025-04-27,5210.1,0.0291,21
INV-ACC-1242-202505,ACC-1242,2025-05-28,5028.44,0.0142,12
INV-ACC-1242-202506,ACC-1242,2025-06-25,5425.78,0.0556,32
INV-ACC-1242-202507,ACC-1242,2025-07-27,5138.79,0.1458,27
INV-ACC-1242-202508,ACC-1242,2025-08-23,5380.48,0.09,19
INV-ACC-1242-202509,ACC-1242,2025-09-22,5196.34,0.1522,29
INV-ACC-1242-202510,ACC-1242,2025-10-26,5586.63,0.03,30
INV-ACC-1242-202511,ACC-1242,2025-11-22,6176.88,0.099,20
INV-ACC-1242-202512,ACC-1242,2025-12-22,5959.65,0.0948,20
