metric_month,account_id,arr_usd,active_flag,seats_purchased,active_seats,feature_adoption_pct,support_tickets,csat_score,renewal_due_in_days
2024-11,ACC-1218,47288.24,1,29,15,0.8573,2,68.18,125
2024-12,ACC-1218,47940.89,1,33,21,0.4118,5,89.66,95
2025-01,ACC-1218,50070.47,1,28,12,0.4418,9,69.82,65
2025-02,ACC-1218,49313.72,1,27,15,0.6822,6,73.19,35
2025-03,ACC-1218,48020.41,1,27,12,0.3597,6,83.53,365
2025-04,ACC-1218,48289.9,1,28,14,0.8764,6,78.62,335
2025-05,ACC-1218,46980.47,1,31,29,0.3106,3,69.33,305
2025-06,ACC-1218,49028.08,1,27,21,0.6018,3,73.74,275
2025-07,ACC-1218,52473.04,1,31,17,0.5225,10,77.98,245
2025-08,ACC-1218,54614.83,1,26,14,0.7386,0,76.12,215
2025-09,ACC-1218,54708.67,1,28,24,0.677,5,81.37,185
2025-10,ACC-1218,56148.12,1,33,29,0.6111,9,79.24,155
2025-11,ACC-1218,53909.97,1,32,29,0.3405,4,89.7,125
2025-12,ACC-1218,56573.69,1,34,27,0.6572,2,85.61,95
2024-10,ACC-1219,224363.0,1,244,106,0.364,12,73.63,365
2024-11,ACC-1219,216505.03,1,279,116,0.8124,2,85.88,335
2024-12,ACC-1219,207291.5,1,297,155,0.4236,7,76.54,305
2025-01,ACC-1219,217248.37,1,290,243,0.6512,8,61.14,275
2025-02,ACC-1219,213227.52,1,260,154,0.7007,5,86.86,245
2025-03,ACC-1219,209968.48,1,281,98,0.8831,3,74.97,215
2025-04,ACC-1219,220461.61,1,223,136,0.8326,0,77.52,185
2025-05,ACC-1219,218629.19,1,269,162,0.3196,12,60.82,155
2025-06,ACC-1219,222840.52,1,235,212,0.8443,4,76.48,125
2025-07,ACC-1219,239757.28,1,277,146,0.4683,3,86.19,95
2025-08,ACC-1219,258054.53,1,275,145,0.7071,0,73.55,65
2025-09,ACC-1219,270775.58,1,273,249,0.4487,3,79.6,35
2025-10,ACC-1219,274579.99,1,241,133,0.6845,8,65.52,365
2025-11,ACC-1219,297070.86,1,232,170,0.5927,10,74.06,335
2025-12,ACC-1219,314254.82,1,256,179,0.4282,6,78.13,305
2024-04,ACC-1220,168499.0,1,101,36,0.8549,0,79.56,365
2024-05,ACC-1220,168267.41,1,92,43,0.7698,8,76.51,335
2024-06,ACC-1220,174088.94,1,95,75,0.8895,0,74.73,305
2024-07,ACC-1220,175591.04,1,111,62,0.3168,9,81.01,275
2024-08,ACC-1220,162227.16,1,88,70,0.5997,10,83.99,245
2024-09,ACC-1220,153503.68,1,88,42,0.6514,5,84.97,215
2024-10,ACC-1220,153869.38,1,81,70,0.5077,5,88.83,185
2024-11,ACC-1220,140049.01,1,87,32,0.8211,0,78.29,155
2024-12,ACC-1220,139686.91,1,89,35,0.2993,9,69.81,125
2025-01,ACC-1220,127008.84,1,88,52,0.5083,8,66.78,95
2025-02,ACC-1220,123086.98,1,92,40,0.6092,7,76.07,65
2025-03,ACC-1220,124457.69,1,97,72,0.843,7,74.18,35
2025-04,ACC-1220,117696.87,1,104,92,0.8258,2,73.59,365
2025-05,ACC-1220,117339.4,1,94,79,0.6231,5,80.85,335
2025-06,ACC-1220,112006.35,1,84,30,0.7946,5,81.84,305
2025-07,ACC-1220,115028.75,1,97,78,0.8006,4,64.93,275
2025-08,ACC-1220,118191.34,1,101,66,0.8433,1,91.74,245
2025-09,ACC-1220,115714.15,1,95,74,0.3997,4,81.89,215
2025-10,ACC-1220,114769.51,1,100,91,0.4002,9,68.26,185
2025-11,ACC-1220,114674.97,1,96,32,0.8756,0,73.94,155
2025-12,ACC-1220,108442.76,1,92,61,0.4197,2,90.94,125
2025-05,ACC-1221,25744.0,1,34,24,0.6786,3,74.9,365
2025-06,ACC-1221,26262.87,1,29,13,0.6185,7,72.96,335
2025-07,ACC-1221,28647.81,1,26,11,0.7162,6,72.44,305
2025-08,ACC-1221,28976.26,1,31,17,0.6034,3,73.7,275
2025-09,ACC-1221,31589.6,1,33,28,0.4986,3,70.8,245
2025-10,ACC-1221,30653.92,1,28,20,0.5393,2,83.1,215
2025-11,ACC-1221,33063.15,1,27,19,0.397,2,89.15,185
2025-12,ACC-1221,33531.46,1,26,10,0.4827,6,79.47,155
2025-04,ACC-1222,478828.0,1,287,248,0.2891,8,77.82,365
2025-05,ACC-1222,494052.47,1,276,216,0.8591,5,77.68,335
2025-06,ACC-1222,528540.45,1,268,163,0.6701,1,71.23,305
2025-07,ACC-1222,542810.64,1,253,117,0.4304,10,72.88,275
2025-08,ACC-1222,594260.77,1,228,189,0.7464,4,80.29,245
2025-09,ACC-1222,632134.97,1,223,103,0.4654,2,82.64,215
2025-10,ACC-1222,677670.43,1,235,142,0.4536,3,88.7,185
2025-11,ACC-1222,703883.95,1,267,106,0.7035,4,65.68,155
2025-12,ACC-1222,786245.87,1,239,212,0.3021,9,71.73,125
2024-12,ACC-1223,175574.0,1,87,67,0.6434,1,84.07,365
2025-01,ACC-1223,178683.29,1,84,68,0.6412,0,77.04,335
2025-02,ACC-1223,176918.88,1,88,72,0.5463,9,73.27,305
2025-03,ACC-1223,190059.49,1,98,65,0.3142,12,79.25,275
2025-04,ACC-1223,189400.14,1,111,73,0.6352,8,71.36,245
2025-05,ACC-1223,199810.88,1,94,44,0.451,4,75.55,215
2025-06,ACC-1223,197555.64,1,82,71,0.7671,1,88.63,185
2025-07,ACC-1223,189365.17,1,99,68,0.8071,3,74.68,155
2025-08,ACC-1223,199337.82,1,86,52,0.6926,8,80.11,125
2025-09,ACC-1223,203277.98,1,84,78,0.4574,9,77.72,95
2025-10,ACC-1223,214605.1,1,81,67,0.3637,10,80.12,65
2025-11,ACC-1223,213918.5,1,84,57,0.6126,7,72.45,35
2025-12,ACC-1223,225533.67,1,90,82,0.5589,7,75.93,365
2024-04,ACC-1224,58977.0,1,25,18,0.9114,0,87.29,365
2024-05,ACC-1224,63704.36,1,27,18,0.8132,4,69.42,335
2024-06,ACC-1224,66051.01,1,31,25,0.644,7,71.46,305
2024-07,ACC-1224,68438.91,1,27,20,0.3524,7,70.75,275
2024-08,ACC-1224,71766.14,1,34,19,0.4576,11,76.01,245
2024-09,ACC-1224,74084.02,1,33,18,0.3656,11,65.45,215
2024-10,ACC-1224,84709.7,1,26,9,0.4505,11,62.13,185
2024-11,ACC-1224,93775.47,1,35,32,0.8638,0,78.47,155
2024-12,ACC-1224,107934.02,1,28,25,0.5703,3,66.28,125
2025-01,ACC-1224,114383.05,1,26,14,0.6562,7,82.85,95
2025-02,ACC-1224,118315.32,1,27,12,0.4229,4,67.67,65
2025-03,ACC-1224,124637.25,1,30,15,0.4791,1,86.02,35
2025-04,ACC-1224,139796.27,1,26,15,0.6794,5,69.4,365
2025-05,ACC-1224,159155.82,1,34,28,0.7716,3,79.49,335
2025-06,ACC-1224,175616.13,1,31,16,0.6912,0,82.0,305
2025-07,ACC-1224,191299.34,1,27,14,0.4122,10,84.14,275
2025-08,ACC-1224,209223.83,1,30,26,0.7467,0,71.34,245
2025-09,ACC-1224,221279.23,1,27,25,0.8056,6,72.44,215
2025-10,ACC-1224,228533.35,1,27,24,0.9021,0,88.14,185
2025-11,ACC-1224,263478.39,1,28,12,0.5787,3,91.29,155
2025-12,ACC-1224,278707.35,1,29,12,0.326,6,78.48,125
2024-01,ACC-1225,737625.0,1,261,108,0.8485,4,83.76,365
2024-02,ACC-1225,699688.78,1,274,206,0.2849,4,77.86,335
2024-03,ACC-1225,677811.8,1,286,229,0.7164,8,77.54,305
2024-04,ACC-1225,698426.53,1,246,189,0.7172,8,86.05,275
2024-05,ACC-1225,651561.29,1,283,211,0.6941,1,68.18,245
2024-06,ACC-1225,601934.8,1,225,163,0.8996,0,85.36,215
2024-07,ACC-1225,553237.58,1,227,109,0.4468,3,89.2,185
2024-08,ACC-1225,516243.62,1,254,174,0.3373,7,74.83,155
2024-09,ACC-1225,475953.74,1,286,218,0.8059,7,72.47,125
2024-10,ACC-1225,452629.45,1,264,163,0.4126,10,76.43,95
2024-11,ACC-1225,448622.44,1,259,114,0.6042,8,66.5,65
2024-12,ACC-1225,439452.16,1,302,121,0.6753,9,85.29,35
2025-01,ACC-1225,401688.24,1,300,273,0.8709,6,75.92,365
2025-02,ACC-1225,382059.84,1,265,217,0.5008,10,82.59,335
2025-03,ACC-1225,0.0,0,251,0,0.0,0,0.0,305
2024-07,ACC-1226,88350.0,1,94,41,0.4663,8,69.37,365
2024-08,ACC-1226,91389.7,1,88,58,0.694,1,93.92,335
2024-09,ACC-1226,92816.13,1,108,83,0.7737,0,73.25,305
2024-10,ACC-1226,96705.0,1,91,53,0.6783,1,90.42,275
2024-11,ACC-1226,92873.46,1,90,44,0.8386,7,81.87,245
2024-12,ACC-1226,97577.44,1,107,39,0.8833,0,75.57,215
2025-01,ACC-1226,97536.66,1,103,67,0.3263,11,76.96,185
2025-02,ACC-1226,97951.31,1,94,73,0.4622,3,79.78,155
2025-03,ACC-1226,99068.57,1,98,85,0.6779,7,75.55,125
2025-04,ACC-1226,99861.26,1,94,85,0.9162,4,86.73,95
2025-05,ACC-1226,99615.85,1,105,48,0.8268,0,80.78,65
2025-06,ACC-1226,105673.4,1,103,44,0.4662,9,76.2,35
2025-07,ACC-1226,104242.16,1,105,85,0.5331,6,81.43,365
2025-08,ACC-1226,103915.48,1,106,64,0.3347,4,90.88,335
2025-09,ACC-1226,103618.18,1,94,89,0.7081,4,65.72,305
2025-10,ACC-1226,107158.12,1,107,96,0.5501,7,80.69,275
2025-11,ACC-1226,115691.73,1,95,70,0.4029,6,84.74,245
2025-12,ACC-1226,117173.3,1,101,67,0.6335,2,85.83,215
2025-03,ACC-1227,22417.0,1,34,11,0.3236,10,71.71,365
2025-04,ACC-1227,22150.14,1,31,19,0.5909,10,77.6,335
2025-05,ACC-1227,24035.92,1,26,9,0.4249,5,63.38,305
2025-06,ACC-1227,24414.31,1,27,22,0.6657,3,73.98,275
2025-07,ACC-1227,24256.59,1,29,14,0.853,7,74.42,245
2025-08,ACC-1227,26337.33,1,27,13,0.3137,9,74.55,215
2025-09,ACC-1227,28198.76,1,29,14,0.7353,3,89.68,185
2025-10,ACC-1227,30151.97,1,28,23,0.6249,7,63.6,155
2025-11,ACC-1227,31066.98,1,30,18,0.7431,2,89.79,125
2025-12,ACC-1227,32928.35,1,27,13,0.4037,8,68.24,95
2024-09,ACC-1228,788824.0,1,258,239,0.7772,3,75.55,365
2024-10,ACC-1228,776089.86,1,255,208,0.5859,1,86.46,335
2024-11,ACC-1228,798527.61,1,284,140,0.4727,3,72.21,305
2024-12,ACC-1228,758420.31,1,228,196,0.4017,5,68.13,275
2025-01,ACC-1228,735230.51,1,246,117,0.6485,7,75.5,245
2025-02,ACC-1228,754882.21,1,237,221,0.7777,2,88.36,215
2025-03,ACC-1228,753700.14,1,293,265,0.729,7,84.4,185
2025-04,ACC-1228,765868.89,1,269,165,0.3944,10,82.77,155
2025-05,ACC-1228,744128.74,1,282,120,0.784,1,91.79,125
2025-06,ACC-1228,715174.43,1,256,224,0.77,8,84.69,95
2025-07,ACC-1228,712105.47,1,233,80,0.3806,3,66.78,65
2025-08,ACC-1228,741200.46,1,263,169,0.637,6,68.88,35
2025-09,ACC-1228,717218.05,1,289,100,0.8493,6,74.93,365
2025-10,ACC-1228,737446.99,1,289,176,0.7583,0,92.16,335
2025-11,ACC-1228,708274.73,1,280,116,0.4401,8,63.45,305
2025-12,ACC-1228,747190.39,1,221,161,0.5962,9,80.17,275
2024-03,ACC-1229,78605.0,1,100,59,0.8844,5,73.35,365
2024-04,ACC-1229,85292.31,1,111,64,0.7107,2,85.44,335
2024-05,ACC-1229,91461.89,1,111,62,0.5785,2,73.95,305
2024-06,ACC-1229,90283.04,1,93,39,0.5923,1,83.59,275
2024-07,ACC-1229,92212.04,1,94,73,0.5884,10,67.24,245
2024-08,ACC-1229,91587.86,1,101,35,0.7925,0,80.01,215
2024-09,ACC-1229,99614.74,1,103,54,0.3683,10,66.67,185
2024-10,ACC-1229,99262.19,1,96,42,0.5488,1,68.73,155
2024-11,ACC-1229,98060.52,1,99,40,0.4318,4,69.75,125
2024-12,ACC-1229,96947.54,1,96,84,0.889,5,81.96,95
2025-01,ACC-1229,97544.34,1,108,98,0.4865,10,76.05,65
2025-02,ACC-1229,97791.93,1,107,74,0.365,7,81.36,35
2025-03,ACC-1229,99015.94,1,104,66,0.4397,11,63.29,365
2025-04,ACC-1229,107631.64,1,105,92,0.4486,8,67.63,335
2025-05,ACC-1229,108553.04,1,92,32,0.2993,10,67.15,305
2025-06,ACC-1229,117691.57,1,100,88,0.6718,3,81.68,275
2025-07,ACC-1229,119255.3,1,89,50,0.7744,0,75.54,245
2025-08,ACC-1229,128664.79,1,95,39,0.4723,4,78.82,215
2025-09,ACC-1229,128221.3,1,98,82,0.7947,0,84.09,185
2025-10,ACC-1229,135561.17,1,97,50,0.7636,7,84.71,155
2025-11,ACC-1229,143972.25,1,82,55,0.4753,6,76.0,125
2025-12,ACC-1229,145949.84,1,91,31,0.8524,6,82.09,95
2025-03,ACC-1230,28350.0,1,33,12,0.585,2,91.26,365
2025-04,ACC-1230,30487.46,1,34,27,0.8571,0,68.51,335
2025-05,ACC-1230,29891.38,1,25,9,0.6333,4,86.63,305
2025-06,ACC-1230,32022.34,1,33,12,0.5832,7,85.86,275
2025-07,ACC-1230,31349.47,1,30,16,0.8882,0,76.22,245
2025-08,ACC-1230,32986.01,1,32,23,0.6828,6,67.95,215
2025-09,ACC-1230,31581.13,1,31,17,0.3679,4,88.43,185
2025-10,ACC-1230,30651.69,1,35,19,0.8141,2,69.18,155
2025-11,ACC-1230,31424.06,1,33,31,0.7847,4,86.06,125
2025-12,ACC-1230,32200.54,1,33,27,0.3699,2,85.49,95
2025-03,ACC-1231,393069.0,1,238,162,0.6741,0,94.02,365
2025-04,ACC-1231,447647.72,1,256,135,0.5662,7,67.73,335
2025-05,ACC-1231,469096.54,1,249,118,0.3901,10,63.43,305
2025-06,ACC-1231,517152.83,1,228,118,0.3665,9,77.0,275
2025-07,ACC-1231,553686.0,1,303,233,0.6056,6,86.0,245
2025-08,ACC-1231,602154.94,1,277,184,0.4081,6,85.96,215
2025-09,ACC-1231,672073.4,1,276,212,0.702,5,65.21,185
2025-10,ACC-1231,710594.03,1,273,159,0.7125,0,91.02,155
2025-11,ACC-1231,753866.92,1,242,90,0.3525,9,61.68,125
2025-12,ACC-1231,816901.35,1,299,174,0.31,8,68.19,95
2024-09,ACC-1232,155794.0,1,99,57,0.7447,0,72.45,365
2024-10,ACC-1232,149667.59,1,98,59,0.6879,9,84.45,335
2024-11,ACC-1232,149606.91,1,105,50,0.4404,4,66.91,305
2024-12,ACC-1232,153837.05,1,108,99,0.3885,7,75.49,275
2025-01,ACC-1232,165690.21,1,93,72,0.7378,0,91.71,245
2025-02,ACC-1232,169632.33,1,99,62,0.7129,0,70.68,215
2025-03,ACC-1232,176449.84,1,103,62,0.5789,6,63.01,185
2025-04,ACC-1232,180865.03,1,88,62,0.7684,9,68.96,155
2025-05,ACC-1232,188616.58,1,89,58,0.8337,1,69.56,125
2025-06,ACC-1232,187342.09,1,104,91,0.495,4,68.75,95
2025-07,ACC-1232,199678.74,1,102,63,0.6216,3,67.46,65
2025-08,ACC-1232,195206.8,1,96,60,0.5552,2,83.8,35
2025-09,ACC-1232,199987.13,1,85,43,0.3953,11,72.26,365
2025-10,ACC-1232,205537.18,1,88,49,0.853,1,82.37,335
2025-11,ACC-1232,221395.65,1,98,50,0.8143,3,77.68,305
2025-12,ACC-1232,215320.37,1,89,41,0.3966,9,74.32,275
2025-04,ACC-1233,55423.0,1,33,22,0.5056,6,67.58,365
2025-05,ACC-1233,59520.17,1,29,23,0.4308,3,87.85,335
2025-06,ACC-1233,63218.56,1,33,12,0.4302,1,81.69,305
2025-07,ACC-1233,71025.61,1,30,28,0.4083,7,72.32,275
2025-08,ACC-1233,74744.17,1,30,21,0.3471,9,85.91,245
2025-09,ACC-1233,80307.63,1,30,14,0.5351,5,88.8,215
2025-10,ACC-1233,83602.04,1,34,26,0.9243,0,78.51,185
2025-11,ACC-1233,89367.48,1,26,18,0.5908,2,69.9,155
2025-12,ACC-1233,94197.31,1,27,16,0.3758,10,85.32,125
2025-02,ACC-1234,776400.0,1,236,130,0.7298,8,74.19,365
2025-03,ACC-1234,756481.41,1,234,142,0.6933,3,68.52,335
2025-04,ACC-1234,809443.21,1,267,128,0.6846,6,75.79,305
2025-05,ACC-1234,779228.8,1,267,94,0.4176,7,66.58,275
2025-06,ACC-1234,829077.12,1,289,157,0.4752,8,77.75,245
2025-07,ACC-1234,838995.95,1,263,130,0.8771,5,70.26,215
2025-08,ACC-1234,896433.4,1,235,163,0.7407,3,66.09,185
2025-09,ACC-1234,891072.97,1,274,247,0.8976,0,93.31,155
2025-10,ACC-1234,897577.26,1,295,103,0.5564,1,82.88,125
2025-11,ACC-1234,881449.01,1,284,113,0.6321,6,76.14,95
2025-12,ACC-1234,931173.89,1,249,136,0.6232,3,80.73,65
2025-08,ACC-1235,158602.0,1,109,78,0.6399,1,85.04,365
2025-09,ACC-1235,157551.73,1,106,47,0.2835,5,65.82,335
2025-10,ACC-1235,156372.29,1,95,40,0.7668,1,69.49,305
2025-11,ACC-1235,145906.77,1,103,87,0.3734,5,65.76,275
2025-12,ACC-1235,137688.35,1,106,94,0.8134,5,83.2,245
2024-11,ACC-1236,25751.0,1,32,25,0.5526,9,70.11,365
2024-12,ACC-1236,24167.68,1,25,21,0.7193,3,91.1,335
2025-01,ACC-1236,25080.27,1,31,12,0.8458,4,90.15,305
2025-02,ACC-1236,25930.5,1,31,13,0.7633,0,84.99,275
2025-03,ACC-1236,25356.96,1,26,13,0.7591,5,80.5,245
2025-04,ACC-1236,26035.56,1,30,26,0.7149,0,70.5,215
2025-05,ACC-1236,27559.74,1,30,12,0.3647,3,66.2,185
2025-06,ACC-1236,27054.86,1,34,24,0.8511,0,91.0,155
2025-07,ACC-1236,28459.42,1,32,24,0.5074,8,80.4,125
2025-08,ACC-1236,29127.24,1,27,16,0.3476,4,80.81,95
2025-09,ACC-1236,28641.57,1,25,15,0.3538,3,91.34,65
2025-10,ACC-1236,29701.6,1,33,16,0.2889,10,77.15,35
2025-11,ACC-1236,29637.79,1,28,14,0.4432,9,62.15,365
2025-12,ACC-1236,27923.81,1,34,20,0.4256,2,73.87,335
2024-11,ACC-1237,797516.0,1,221,168,0.6323,2,70.29,365
2024-12,ACC-1237,820054.94,1,281,207,0.5537,1,90.16,335
2025-01,ACC-1237,828909.61,1,286,103,0.3958,5,72.28,305
2025-02,ACC-1237,811335.21,1,243,143,0.7303,3,68.78,275
2025-03,ACC-1237,860222.61,1,268,139,0.4893,6,86.51,245
2025-04,ACC-1237,911096.41,1,225,84,0.4622,2,85.79,215
2025-05,ACC-1237,926701.88,1,235,167,0.5097,5,68.72,185
2025-06,ACC-1237,902782.39,1,222,140,0.8085,1,80.72,155
2025-07,ACC-1237,950172.76,1,240,105,0.3085,11,83.1,125
2025-08,ACC-1237,984360.76,1,226,195,0.6905,0,84.72,95
2025-09,ACC-1237,1045491.23,1,291,171,0.8162,0,68.7,65
2025-10,ACC-1237,986615.66,1,289,193,0.8099,1,87.73,35
2025-11,ACC-1237,990665.04,1,250,147,0.8917,0,74.36,365
2025-12,ACC-1237,997518.95,1,286,173,0.8452,7,71.04,335
2025-03,ACC-1238,94008.0,1,93,46,0.7872,6,69.3,365
2025-04,ACC-1238,90006.37,1,95,62,0.3328,3,82.15,335
2025-05,ACC-1238,89346.61,1,109,40,0.547,8,83.57,305
2025-06,ACC-1238,91999.93,1,105,41,0.4399,8,78.71,275
2025-07,ACC-1238,89705.63,1,84,47,0.7129,3,85.42,245
2025-08,ACC-1238,89591.83,1,96,77,0.72,0,85.15,215
2025-09,ACC-1238,95189.26,1,99,75,0.3772,7,78.78,185
2025-10,ACC-1238,100671.48,1,83,61,0.5133,4,76.8,155
2025-11,ACC-1238,97429.61,1,109,42,0.7305,0,90.34,125
2025-12,ACC-1238,97072.27,1,81,61,0.8067,3,66.76,95
2025-08,ACC-1239,51312.0,1,27,16,0.3481,11,80.31,365
2025-09,ACC-1239,52164.45,1,28,17,0.3444,9,67.26,335
2025-10,ACC-1239,52581.73,1,30,12,0.5734,7,83.0,305
2025-11,ACC-1239,55439.37,1,31,13,0.68,4,82.28,275
2025-12,ACC-1239,57573.81,1,35,24,0.3131,7,62.81,245
2025-05,ACC-1240,465164.0,1,241,176,0.6474,7,74.48,365
2025-06,ACC-1240,516627.4,1,245,87,0.321,8,80.02,335
2025-07,ACC-1240,514278.79,1,248,112,0.878,5,67.74,305
2025-08,ACC-1240,551877.15,1,227,107,0.3644,5,74.49,275
2025-09,ACC-1240,560657.85,1,234,117,0.806,4,85.34,245
2025-10,ACC-1240,608803.39,1,232,103,0.742,1,88.06,215
2025-11,ACC-1240,611429.26,1,238,183,0.5971,9,72.36,185
2025-12,ACC-1240,640030.27,1,303,224,0.4241,3,74.24,155
2025-06,ACC-1241,135643.0,1,101,43,0.6813,2,73.76,365
2025-07,ACC-1241,135916.29,1,97,33,0.4146,8,71.87,335
2025-08,ACC-1241,141559.4,1,86,73,0.7174,7,68.74,305
2025-09,ACC-1241,155527.51,1,107,92,0.5942,7,75.26,275
2025-10,ACC-1241,161388.25,1,90,77,0.4716,7,75.79,245
2025-11,ACC-1241,167440.8,1,82,71,0.6437,9,84.78,215
2025-12,ACC-1241,181209.12,1,99,65,0.731,0,83.81,185
2024-09,ACC-1242,48782.0,1,28,23,0.8803,7,66.76,365
2024-10,ACC-1242,52643.73,1,27,12,0.5746,3,73.47,335
2024-11,ACC-1242,52874.6,1,33,26,0.3964,4,91.12,305
2024-12,ACC-1242,51239.33,1,28,21,0.498,10,60.2,275
2025-01,ACC-1242,54262.57,1,30,27,0.6577,3,66.63,245
2025-02,ACC-1242,57229.03,1,29,22,0.3393,4,71.12,215
2025-03,ACC-1242,61850.57,1,32,29,0.8378,0,79.62,185
2025-04,ACC-1242,60551.85,1,26,23,0.6349,3,79.03,155
2025-05,ACC-1242,61178.67,1,28,22,0.5428,1,76.37,125
2025-06,ACC-1242,66235.99,1,31,18,0.6883,3,88.31,95
2025-07,ACC-1242,63699.05,1,29,16,0.7947,5,80.65,65
2025-08,ACC-1242,63565.97,1,30,19,0.5701,4,84.86,35
2025-09,ACC-1242,64546.23,1,31,19,0.6434,6,66.24,365
2025-10,ACC-1242,69047.74,1,27,25,0.7004,4,77.96,335
2025-11,ACC-1242,72859.26,1,26,10,0.6709,5,72.86,305
2025-12,ACC-1242,70892.36,1,33,16,0.3118,3,68.43,275
2024-05,ACC-1243,493070.0,1,259,97,0.7808,3,71.72,365
2024-06,ACC-1243,459783.96,1,255,92,0.585,8,74.11,335
2024-07,ACC-1243,441008.97,1,243,121,0.4788,3,77.8,305
2024-08,ACC-1243,424248.94,1,260,241,0.5862,2,76.32,275
2024-09,ACC-1243,423712.61,1,242,132,0.4754,2,86.5,245
2024-10,ACC-1243,405735.07,1,235,179,0.4259,7,71.89,215
2024-11,ACC-1243,388246.5,1,281,133,0.3277,4,66.77,185
2024-12,ACC-1243,359890.3,1,282,241,0.4148,10,63.86,155
2025-01,ACC-1243,332196.58,1,302,114,0.4827,2,90.26,125
2025-02,ACC-1243,332570.34,1,231,124,0.4944,10,68.3,95
2025-03,ACC-1243,306148.78,1,292,250,0.3276,10,70.09,65
2025-04,ACC-1243,300545.76,1,302,175,0.714,0,91.62,35
2025-05,ACC-1243,279546.97,1,279,188,0.5255,2,76.9,365
2025-06,ACC-1243,270056.48,1,305,202,0.7656,7,78.75,335
2025-07,ACC-1243,268423.76,1,230,160,0.8995,2,84.25,305
2025-08,ACC-1243,246012.99,1,221,177,0.5585,4,86.51,275
2025-09,ACC-1243,254382.99,1,297,198,0.628,3,87.0,245
2025-10,ACC-1243,264100.85,1,226,101,0.8164,3,85.65,215
2025-11,ACC-1243,271848.17,1,244,128,0.5281,2,72.84,185
2025-12,ACC-1243,282565.97,1,222,158,0.5899,2,71.45,155
2024-11,ACC-1244,142067.0,1,103,76,0.3283,11,84.03,365
2024-12,ACC-1244,138938.05,1,109,93,0.5845,6,63.71,335
2025-01,ACC-1244,148248.23,1,97,80,0.5093,5,66.99,305
2025-02,ACC-1244,151443.8,1,103,47,0.4806,2,73.33,275
2025-03,ACC-1244,151720.62,1,81,59,0.4175,10,60.3,245
2025-04,ACC-1244,163835.67,1,97,39,0.711,7,84.9,215
2025-05,ACC-1244,157133.57,1,96,77,0.7685,8,83.46,185
2025-06,ACC-1244,156704.5,1,95,63,0.4185,6,63.54,155
2025-07,ACC-1244,169508.39,1,99,93,0.5225,2,82.48,125
2025-08,ACC-1244,182911.47,1,98,35,0.3508,10,83.0,95
2025-09,ACC-1244,195249.15,1,103,75,0.5668,2,92.27,65
2025-10,ACC-1244,207599.22,1,88,55,0.7987,7,82.75,35
2025-11,ACC-1244,208849.24,1,84,71,0.5218,8,68.03,365
2025-12,ACC-1244,217625.7,1,104,58,0.7045,7,68.23,335
2025-04,ACC-1245,51016.0,1,33,18,0.5029,3,79.8,365
2025-05,ACC-1245,50491.09,1,35,11,0.67,6,80.88,335
2025-06,ACC-1245,44965.4,1,31,18,0.6284,8,80.12,305
2025-07,ACC-1245,41204.68,1,28,13,0.3531,12,60.61,275
2025-08,ACC-1245,40368.4,1,27,9,0.7126,8,69.34,245
2025-09,ACC-1245,36889.16,1,31,24,0.6051,5,70.81,215
2025-10,ACC-1245,34503.44,1,28,20,0.6176,9,67.67,185
2025-11,ACC-1245,30575.27,1,26,8,0.3611,9,79.09,155
2025-12,ACC-1245,28444.15,1,26,14,0.4488,9,79.64,125
2024-08,ACC-1246,197118.0,1,294,193,0.6212,10,72.54,365
2024-09,ACC-1246,194234.56,1,222,164,0.415,6,81.05,335
2024-10,ACC-1246,189427.76,1,228,159,0.7091,2,86.66,305
2024-11,ACC-1246,202284.55,1,251,114,0.5735,5,66.61,275
2024-12,ACC-1246,212575.12,1,230,161,0.6738,8,66.28,245
2025-01,ACC-1246,216515.81,1,228,148,0.6066,3,86.17,215
2025-02,ACC-1246,225642.35,1,242,173,0.314,5,77.83,185
2025-03,ACC-1246,223803.09,1,303,187,0.3677,12,77.54,155
2025-04,ACC-1246,221723.74,1,266,183,0.3356,6,73.57,125
2025-05,ACC-1246,217288.15,1,270,205,0.7716,1,67.89,95
2025-06,ACC-1246,217651.84,1,286,125,0.4454,6,71.23,65
2025-07,ACC-1246,215595.44,1,233,89,0.7213,4,85.63,35
2025-08,ACC-1246,212121.87,1,270,89,0.6261,8,85.42,365
2025-09,ACC-1246,213707.6,1,232,206,0.3349,11,66.05,335
2025-10,ACC-1246,217826.14,1,237,85,0.4519,8,65.2,305
2025-11,ACC-1246,209397.32,1,277,239,0.7996,8,61.49,275
2025-12,ACC-1246,206633.8,1,274,120,0.2709,8,85.85,245
2025-02,ACC-1247,73887.0,1,103,79,0.6944,1,78.14,365
2025-03,ACC-1247,76365.26,1,96,76,0.4143,3,69.16,335
2025-04,ACC-1247,82122.35,1,87,72,0.7985,0,80.83,305
2025-05,ACC-1247,88638.75,1,88,77,0.6071,5,83.68,275
2025-06,ACC-1247,96223.52,1,101,35,0.6389,8,80.83,245
2025-07,ACC-1247,105673.53,1,104,64,0.772,7,86.33,215
2025-08,ACC-1247,112010.67,1,81,61,0.5388,5,66.03,185
2025-09,ACC-1247,124110.45,1,111,49,0.7283,1,79.2,155
2025-10,ACC-1247,131358.48,1,99,39,0.7488,1,85.93,125
2025-11,ACC-1247,134187.33,1,80,41,0.4093,6,67.66,95
2025-12,ACC-1247,145476.0,1,85,51,0.4433,10,83.94,65
